"Client:","Division:","Program:","Opportunity Type:","Funnel Stage:","Practice Group:","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec",
"PSS World Medical","Phys Bill + Imaging","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"BCBSNC","Marketing","Small+Mid size groups (businesses) Pilot","Technekes","SOW","IG",,,,,,,21333.3333333333,21333.3333333333,21333.3333333333,,,
"BCBSNC","Marketing","Small+Mid size groups (businesses) Roll out","Partnered","SOW","IG",,,,,,,,,,16000,16000,16000
"BCBSNC","Customer Service Centers","Incentives","Xceleration","Key Target","IG",,,,,,,,,,,,
"AGCO","Sales & Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"Comcast","Marketing and Sales","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"DirecTV","Marketing and Sales ","Lead Gen","Partnered","Conversation","IG",,,,,,,,,,,,
"Time Warner Cable","Sales and Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"FedEx","Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"USA Mobility","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Michelin ","Agriculture Division","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Titan Tire","Sales & Marketing-Ag Tires","Sales assist+Incentives-Current Customers","Partnered","Conversation","IG",,,,,,,,,,,,
"Office Depot","BSD Sales ","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Newell Rubbermaid","Sales & Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Varian Medical Systems ","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Sirona Dental","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Barco","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"SPX","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Bridgestone/Firestone Ag ","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Bard Medical","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Biomerieux","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Biomet","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Teleflex Medical","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Wright Medical Technologies","Sales and Marketing","Lead Gen+Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Digital Insurance","Sales and Marketing","Incentives","Partnered","Key Target","IG",,,,,,,,,,,,
"Schlesinger & Associates","Sales and Marketing","Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"Office Max","Sales and Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"Staples","Sales and Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"Sunbelt Rentals","Sales Support   ","Leads Mgmt","Technekes Only","Key Target","OTH",,,,,,,,,,,,
"United Rentals","Sales Support","Mktg D/B ","Technekes Only","Opportunity","OTH",,,,,,,50000,50000,50000,50000,,
"United Rentals","Sales Support","Leads Mgmt / Sales Outreach / Performance Incentive","Technekes Only","Opportunity","OTH",,,,,,,25000,25000,25000,25000,25000,25000
"Duke Energy","Customer Outreach","K12 Save a Watt","Partnered","Conversation","OTH",,,,,,,50000,50000,50000,50000,50000,50000
"EarthLink (formerly Deltacom)","Mktg","Leads Mgmt + Performance Incentives","Partnered","Opportunity","OTH",,,,,,25000,25000,25000,25000,25000,25000,25000
"EarthLink (formerly Deltacom)","Mktg","Deepening + NPS","Technekes Only","Opportunity","OTH",,,,,,,,50000,25000,25000,25000,25000
"Lowe's","Lowe's","DCAS Appt Setting  ","Technekes Only","Conversation","OTH",,,,,,25000,25000,50000,50000,50000,50000,50000
"Lowe's","Lowe's","Key Opportunities LG","Technekes Only","No Longer An Opportunity","OTH",,,,,,25000,25000,50000,50000,50000,50000,50000
"Concur","Concur","Leads Mgmt","Technekes Only","Key Target","OTH",,,,,,,,,,,,
"White Stone Group","Sales & Marketing","Web and mktg strategy","Technekes Only","Scoped","HC",,,10000,10000,10000,10000,10000,,,,,
"Somaxon","Silenor Brand","Rep on call program","Technekes Only","Scoped","HC",,,,,,,,,,121887,14300,14300
"Zeltiq","CoolSculpting","Lead gen and appt setting","Technekes Only","No Longer An Opportunity","HC",,,,,,15000,15000,15000,15000,15000,15000,15000
"NextWave Pharma","Nexiclon XR","SA","Technekes Only","Closed","HC",,,,,,,,,,,,
"Akrimax","NitroMist","Healthy Outcomes","Technekes Only","Key Target","HC",,,,,,,,,,,,
"American Tire Distributors","Sales and Marketing","Lead Gen+Incentives","Partnered","Conversation","IG",,,,,,,,,,,,
"PediatRx","Granisol","SA/HO","Technekes Only","Scoped","HC",,,,,,,,,,85477,6067,6067
"Cochlear","Implant","Lead gen","Technekes Only","Scoped","HC",,,,,,,,25000,2500,25000,25000,25000
"Erica Bergstrom Partners","Marketing collateral","Business start up","Technekes Only","SOW","HC",,,,,,6000,,,,,,
"PSKW/NextWave","Front end verification","PAP","Technekes Only","Scoped","HC",,,,,,6000,,,5500,5500,5500,5500
"Azur Pharma","Urelle","ROC","Technekes Only","Scoped","HC",,,,,,,,,,,,
"NextWave Pharma","Quillivant","ROC","Technekes Only","Scoped","HC",,,,,,,,,,,,
"Shionogi","Cuvposa","RepOnCall","Technekes Only","Conversation","HC",,,,,,,,,,,,
"Shionogi","Moxatag","RepOnCall","Technekes Only","Scoped","HC",,,,,,,,,,,,
"Shionogi","Orapred","RepOnCall","Technekes Only","Scoped","HC",,,,,,,,,,,,
